"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"둔산동079",1,대전광역시 서구 둔산남로189번길 5,대전광역시 서구 둔산동 1984,36.34968076,127.39851090,,전용주,042-120,대전광역시,2022-12-15
"둔산동080",1,대전광역시 서구 둔산남로189번길 15,대전광역시 서구 둔산동 1981,36.35012676,127.39853540,,전용주,042-120,대전광역시,2022-12-15
"둔산동081",1,대전광역시 서구 둔산남로189번길 23,대전광역시 서구 둔산동 1979,36.35059767,127.39852390,,전용주,042-120,대전광역시,2022-12-15
"둔산동082",1,대전광역시 서구 문정로170번길 179,대전광역시 서구 둔산동 1977,36.35071541,127.39834620,,전용주,042-120,대전광역시,2022-12-15
"둔산동083",1,대전광역시 서구 둔산남로179번길 25,대전광역시 서구 둔산동 1933,36.35061045,127.39874400,,전용주,042-120,대전광역시,2022-12-15
"둔산동084",1,대전광역시 서구 둔산남로191번길 29,대전광역시 서구 둔산동 1991,36.35019342,127.39881430,,전용주,042-120,대전광역시,2022-12-15
"둔산동085",1,대전광역시 서구 둔산남로191번길 15,대전광역시 서구 둔산동 1987,36.34977883,127.39882880,,전용주,042-120,대전광역시,2022-12-15
"둔산동086",1,대전광역시 서구 문정로170번길 66,대전광역시 서구 둔산동 2120,36.34942545,127.39940360,,전용주,042-120,대전광역시,2022-12-15
"둔산동087",1,대전광역시 서구 둔산로230번길 33,대전광역시 서구 둔산동 2010,36.34977934,127.39935240,,전용주,042-120,대전광역시,2022-12-15
"둔산동088",1,대전광역시 서구 둔산로230번길 27,대전광역시 서구 둔산동 2012,36.35005204,127.39932320,,전용주,042-120,대전광역시,2022-12-15
"둔산동089",1,대전광역시 서구 문정로170번길 167-13,대전광역시 서구 둔산동 1998,36.35009140,127.39900590,,전용주,042-120,대전광역시,2022-12-15
"둔산동090",1,대전광역시 서구 문정로170번길 167-7,대전광역시 서구 둔산동 2000,36.35039568,127.39896570,,전용주,042-120,대전광역시,2022-12-15
"둔산동091",1,대전광역시 서구 문정로170번길 165,대전광역시 서구 둔산동 2001,36.35067928,127.39904510,,전용주,042-120,대전광역시,2022-12-15
"둔산동092",1,대전광역시 서구 둔산로230번길 7,대전광역시 서구 둔산동 1860,36.35091455,127.39943070,,전용주,042-120,대전광역시,2022-12-15
"둔산동093",1,대전광역시 서구 둔산로230번길 21,대전광역시 서구 둔산동 2013,36.35043244,127.39942540,,전용주,042-120,대전광역시,2022-12-15
"둔산동094",1,대전광역시 서구 둔산로 236-1,대전광역시 서구 둔산동 1850,36.35078324,127.39962220,,전용주,042-120,대전광역시,2022-12-15
"둔산동095",1,대전광역시 서구 둔산남로199번길 35,대전광역시 서구 둔산동 2017,36.35053474,127.39982700,,전용주,042-120,대전광역시,2022-12-15
"둔산동096",1,대전광역시 서구 둔산남로199번길 25,대전광역시 서구 둔산동 2020,36.35012251,127.39980820,,전용주,042-120,대전광역시,2022-12-15
"둔산동097",1,대전광역시 서구 둔산남로199번길 15,대전광역시 서구 둔산동 2023,36.34968546,127.39980310,,전용주,042-120,대전광역시,2022-12-15
"둔산동098",1,대전광역시 서구 문정로170번길 76,대전광역시 서구 둔산동 2135,36.34943471,127.40000520,,전용주,042-120,대전광역시,2022-12-15
"둔산동099",1,대전광역시 서구 둔산남로203번길 4,대전광역시 서구 둔산동 2041,36.34962333,127.40018990,,전용주,042-120,대전광역시,2022-12-15
"둔산동100",1,대전광역시 서구 둔산남로203번길 10,대전광역시 서구 둔산동 2043,36.34994104,127.40017760,,전용주,042-120,대전광역시,2022-12-15
"둔산동101",1,대전광역시 서구 둔산남로203번길 24,대전광역시 서구 둔산동 2047,36.35037361,127.40017710,,전용주,042-120,대전광역시,2022-12-15
"둔산동102",1,대전광역시 서구 둔산로240번길 8,대전광역시 서구 둔산동 1853,36.35098986,127.40048940,,전용주,042-120,대전광역시,2022-12-15
"둔산동103",1,대전광역시 서구 둔산로240번길 15,대전광역시 서구 둔산동 2063,36.35059793,127.40046510,,전용주,042-120,대전광역시,2022-12-15
"둔산동104",1,대전광역시 서구 둔산로240번길 22,대전광역시 서구 둔산동 2052,36.35011803,127.40047380,,전용주,042-120,대전광역시,2022-12-15
"둔산동105",1,대전광역시 서구 둔산로240번길 30,대전광역시 서구 둔산동 2054,36.34982513,127.40048060,,전용주,042-120,대전광역시,2022-12-15
"둔산동106",1,대전광역시 서구 문정로170번길 84,대전광역시 서구 둔산동 2138,36.34942189,127.40046740,,전용주,042-120,대전광역시,2022-12-15
"둔산동107",1,대전광역시 서구 문정로170번길 98,대전광역시 서구 둔산동 2143,36.34940841,127.40113020,,전용주,042-120,대전광역시,2022-12-15
"둔산동108",1,대전광역시 서구 문정로170번길 98,대전광역시 서구 둔산동 2143,36.34947757,127.40133110,,전용주,042-120,대전광역시,2022-12-15
"둔산동109",1,대전광역시 서구 문정로170번길 98,대전광역시 서구 둔산동 2143,36.34935143,127.40132490,,전용주,042-120,대전광역시,2022-12-15
"둔산동110",1,대전광역시 서구 문정로170번길 103,대전광역시 서구 둔산동 2087,36.34977270,127.40133260,,전용주,042-120,대전광역시,2022-12-15
"둔산동111",1,대전광역시 서구 둔산남로165번길 9,대전광역시 서구 둔산동 1883,36.34940126,127.39584130,,전용주,042-120,대전광역시,2022-12-15
"둔산동112",1,대전광역시 서구 문정로170번길 113,대전광역시 서구 둔산동 2084,36.35011512,127.40133990,,전용주,042-120,대전광역시,2022-12-15
"둔산동113",1,대전광역시 서구 둔산로240번길 15,대전광역시 서구 둔산동 2063,36.35035617,127.40134390,,전용주,042-120,대전광역시,2022-12-15
"둔산동114",1,대전광역시 서구 문정로170번길 128,대전광역시 서구 둔산동 1867,36.35075949,127.40133210,,전용주,042-120,대전광역시,2022-12-15
"둔산동115",1,대전광역시 서구 문정로170번길 132,대전광역시 서구 둔산동 1869,36.35078566,127.40092100,,전용주,042-120,대전광역시,2022-12-15
"둔산동116",1,대전광역시 서구 둔산남로209번길 24,대전광역시 서구 둔산동 2079,36.35057376,127.40095510,,전용주,042-120,대전광역시,2022-12-15
"둔산동117",1,대전광역시 서구 둔산남로209번길 24,대전광역시 서구 둔산동 2079,36.35040706,127.40095150,,전용주,042-120,대전광역시,2022-12-15
"둔산동118",1,대전광역시 서구 둔산남로209번길 18,대전광역시 서구 둔산동 2077,36.35011643,127.40095100,,전용주,042-120,대전광역시,2022-12-15
"둔산동119",1,대전광역시 서구 둔산남로209번길 10,대전광역시 서구 둔산동 2075,36.34991367,127.40094900,,전용주,042-120,대전광역시,2022-12-15
"둔산동120",1,대전광역시 서구 둔산남로209번길 6,대전광역시 서구 둔산동 2074,36.34963430,127.40095030,,한전주,042-120,대전광역시,2022-12-15
"둔산동121",1,대전광역시 서구 둔산남로181번길 24,대전광역시 서구 둔산동 1960,36.35054363,127.39783570,,전용주,042-120,대전광역시,2022-12-15
"둔산동122",1,대전광역시 서구 둔산북로 232-33,대전광역시 서구 둔산동 1807,36.35347810,127.40153540,,한전주,042-120,대전광역시,2022-12-15
"둔산동123",1,대전광역시 서구 둔산북로 232-33,대전광역시 서구 둔산동 1807,36.35346796,127.40120120,,한전주,042-120,대전광역시,2022-12-15
"둔산동124",1,대전광역시 서구 둔산북로 232-33,대전광역시 서구 둔산동 1807,36.35346471,127.40082510,,한전주,042-120,대전광역시,2022-12-15
"둔산동125",1,대전광역시 서구 둔산북로 232-33,대전광역시 서구 둔산동 1807,36.35347987,127.40033500,,한전주,042-120,대전광역시,2022-12-15
"둔산동126",1,대전광역시 서구 둔산북로 232-33,대전광역시 서구 둔산동 1807,36.35380425,127.40034780,,한전주,042-120,대전광역시,2022-12-15
"둔산동127",1,대전광역시 서구 둔산북로 232-33,대전광역시 서구 둔산동 1807,36.35419624,127.40035540,,한전주,042-120,대전광역시,2022-12-15
"둔산동128",1,대전광역시 서구 둔산북로 232-33,대전광역시 서구 둔산동 1807,36.35453419,127.40035160,,한전주,042-120,대전광역시,2022-12-15
"둔산동129",1,대전광역시 서구 둔산북로 232-11,대전광역시 서구 둔산동 1806,36.35492169,127.40035350,,한전주,042-120,대전광역시,2022-12-15
"둔산동130",1,대전광역시 서구 둔산북로 232-11,대전광역시 서구 둔산동 1806,36.35531818,127.40036110,,한전주,042-120,대전광역시,2022-12-15
"둔산동131",1,대전광역시 서구 둔산북로 232-11,대전광역시 서구 둔산동 1806,36.35560199,127.40037930,,한전주,042-120,대전광역시,2022-12-15
"둔산동132",1,,대전광역시 서구 둔산동 1385,36.35548850,127.39385280,,한전주,042-120,대전광역시,2022-12-15
"둔산동133",1,,대전광역시 서구 둔산동 1385,36.35516411,127.39384560,,한전주,042-120,대전광역시,2022-12-15
"둔산동134",1,,대전광역시 서구 둔산동 1385,36.35483291,127.39384950,,한전주,042-120,대전광역시,2022-12-15
"둔산동135",1,대전광역시 서구 문정로 221,대전광역시 서구 둔산동 1386,36.35457610,127.39384270,,한전주,042-120,대전광역시,2022-12-15
"둔산동136",1,대전광역시 서구 문정로 221,대전광역시 서구 둔산동 1386,36.35433279,127.39384150,,한전주,042-120,대전광역시,2022-12-15
"둔산동137",1,대전광역시 서구 문정로 221,대전광역시 서구 둔산동 1386,36.35401737,127.39384260,,한전주,042-120,대전광역시,2022-12-15
"둔산동138",1,대전광역시 서구 문정로 221,대전광역시 서구 둔산동 1386,36.35376053,127.39384410,,한전주,042-120,대전광역시,2022-12-15
"둔산동139",1,대전광역시 서구 청사로 254,대전광역시 서구 둔산동 912,36.35958534,127.39354760,,한전주,042-120,대전광역시,2022-12-15
"둔산동140",1,대전광역시 서구 청사로 254,대전광역시 서구 둔산동 912,36.35934206,127.39353800,,한전주,042-120,대전광역시,2022-12-15
"둔산동141",1,대전광역시 서구 청사로 254,대전광역시 서구 둔산동 912,36.35901768,127.39352520,,한전주,042-120,대전광역시,2022-12-15
"둔산동142",1,대전광역시 서구 청사로 254,대전광역시 서구 둔산동 912,36.35861884,127.39354550,,한전주,042-120,대전광역시,2022-12-15
"둔산동143",1,대전광역시 서구 청사로 254,대전광역시 서구 둔산동 912,36.35832826,127.39353010,,,042-120,대전광역시,2022-12-15
"둔산동144",1,대전광역시 서구 청사로 254,대전광역시 서구 둔산동 912,36.35803088,127.39352860,,한전주,042-120,대전광역시,2022-12-15
"둔산동145",1,대전광역시 서구 둔산남로203번길 28,대전광역시 서구 둔산동 2048,36.35070463,127.40022330,,전용주,042-120,대전광역시,2022-12-15
"둔산동146",1,대전광역시 서구 갈마역로 6,대전광역시 서구 둔산동 1122,36.35066976,127.37370010,,전용주,042-120,대전광역시,2022-12-15
"둔산동147",1,대전광역시 서구 대덕대로175번길 60,대전광역시 서구 둔산동 1119,36.35047472,127.37411140,,,042-120,대전광역시,2022-12-15
"둔산동148",1,대전광역시 서구 대덕대로175번길 50,대전광역시 서구 둔산동 1118,36.35030689,127.37446710,,,042-120,대전광역시,2022-12-15
"둔산동149",1,대전광역시 서구 대덕대로175번길 46,대전광역시 서구 둔산동 1117,36.35011210,127.37480030,,,042-120,대전광역시,2022-12-15
"둔산동150",1,대전광역시 서구 대덕대로175번길 30,대전광역시 서구 둔산동 1115,36.34987613,127.37532840,,,042-120,대전광역시,2022-12-15
"둔산동151",1,대전광역시 서구 대덕대로175번길 22,대전광역시 서구 둔산동 1113,36.34971967,127.37565070,,,042-120,대전광역시,2022-12-15
"둔산동152",1,대전광역시 서구 대덕대로175번길 14,대전광역시 서구 둔산동 1112,36.34955637,127.37599520,,,042-120,대전광역시,2022-12-15
"둔산동153",1,대전광역시 서구 대덕대로175번길 14,대전광역시 서구 둔산동 1112,36.34936157,127.37632850,,,042-120,대전광역시,2022-12-15
"둔산동154",1,,대전광역시 서구 둔산동 1110,36.34914649,127.37666170,,,042-120,대전광역시,2022-12-15
"둔산동155",1,대전광역시 서구 대덕대로 178,대전광역시 서구 둔산동 1125,36.34870769,127.37721100,,,042-120,대전광역시,2022-12-15
"둔산동156",1,대전광역시 서구 대덕대로176번길 9,대전광역시 서구 둔산동 1126,36.34852682,127.37741070,,,042-120,대전광역시,2022-12-15
"둔산동157",1,대전광역시 서구 대덕대로176번길 15,대전광역시 서구 둔산동 1127,36.34827381,127.37762670,,,042-120,대전광역시,2022-12-15
"둔산동158",1,대전광역시 서구 둔산남로 3,대전광역시 서구 둔산동 1129,36.34795309,127.37788130,,,042-120,대전광역시,2022-12-15
"둔산동159",1,대전광역시 서구 둔산남로 4,대전광역시 서구 둔산동 1130,36.34762793,127.37811370,,,042-120,대전광역시,2022-12-15
"둔산동160",1,대전광역시 서구 둔산남로 4,대전광역시 서구 둔산동 1131,36.34737050,127.37830180,,,042-120,대전광역시,2022-12-15
"둔산동161",1,대전광역시 서구 대덕대로176번길 51,대전광역시 서구 둔산동 1133,36.34699562,127.37858410,,,042-120,대전광역시,2022-12-15
"둔산동162",1,대전광역시 서구 대덕대로176번길 59,대전광역시 서구 둔산동 1135,36.34667035,127.37884990,,,042-120,대전광역시,2022-12-15
"둔산동163",1,대전광역시 서구 대덕대로176번길 75,대전광역시 서구 둔산동 1136,36.34642195,127.37903250,,,042-120,대전광역시,2022-12-15
"둔산동164",1,대전광역시 서구 대덕대로176번길 75,대전광역시 서구 둔산동 1137,36.34615551,127.37922060,,,042-120,대전광역시,2022-12-15
"둔산동165",1,,대전광역시 서구 둔산동 1139,36.34580775,127.37947510,,,042-120,대전광역시,2022-12-15
"둔산동166",1,,대전광역시 서구 둔산동 1140,36.34549613,127.37969920,,,042-120,대전광역시,2022-12-15
"둔산동167",1,대전광역시 서구 계룡로491번길 8,대전광역시 서구 둔산동 1141,36.34527476,127.37988190,,,042-120,대전광역시,2022-12-15
